Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCT53,OUT049,2648.9140625
NCV53,OUT049,3838.9140625
NCJ29,OUT046,1416.9140625
NCZ29,OUT017,2143.9140625
NCN29,OUT027,2274.9140625
NCY17,OUT018,450.9140625
NCP53,OUT046,3841.9140625
NCZ05,OUT049,1724.9140625
NCM17,OUT010,-1140.0859375
NCZ05,OUT018,1409.9140625
NCV05,OUT019,558.9140625
NCS05,OUT035,2162.9140625
NCY29,OUT010,-1003.0859375
NCV29,OUT045,2814.9140625
NCL17,OUT013,2263.9140625
NCQ29,OUT018,3796.9140625
NCQ41,OUT049,3177.9140625
NCQ29,OUT035,4160.9140625
NCB06,OUT049,2561.9140625
NCV53,OUT035,3848.9140625
NCN17,OUT017,1768.9140625
NCH29,OUT049,1654.9140625
NCU29,OUT018,2042.9140625
NCQ17,OUT049,2549.9140625
NCQ05,OUT046,2456.9140625
NCW29,OUT045,2093.9140625
NCR29,OUT049,986.9140625
NCU41,OUT010,1126.9140625
NCT41,OUT027,3888.9140625
NCY53,OUT019,-99.0859375
NCR05,OUT049,3187.9140625
NCU29,OUT045,2381.9140625
NCI17,OUT049,1609.9140625
NCX17,OUT035,3727.9140625
NCS41,OUT010,987.9140625
NCX53,OUT018,2000.9140625
NCK05,OUT045,1040.9140625
NCA05,OUT018,2115.9140625
NCR05,OUT019,1260.9140625
NCN05,OUT013,2946.9140625
NCL53,OUT049,2857.9140625
NCS29,OUT046,4206.9140625
NCC42,OUT035,2270.9140625
NCW17,OUT019,124.9140625
NCJ17,OUT027,2814.9140625
NCS05,OUT046,2189.9140625
NCN53,OUT049,695.9140625
NCU53,OUT017,2788.9140625
NCW53,OUT046,3132.9140625
NCZ29,OUT018,1762.9140625
NCW17,OUT049,2125.9140625
NCP17,OUT035,1058.9140625
NCO53,OUT035,2897.9140625
NCM53,OUT013,1752.9140625
NCX53,OUT045,2249.9140625
NCP53,OUT049,3826.9140625
NCT41,OUT017,2552.9140625
NCV17,OUT045,2124.9140625
NCO05,OUT010,-327.0859375
NCU41,OUT045,3030.9140625
NCQ17,OUT035,2486.9140625
NCP41,OUT027,3190.9140625
NCC42,OUT018,1950.9140625
NCB54,OUT046,2116.9140625
NCV17,OUT018,1823.9140625
NCS05,OUT018,1882.9140625
NCU29,OUT035,2354.9140625
NCN41,OUT035,2013.9140625
NCL17,OUT019,334.9140625
NCS17,OUT035,1552.9140625
NCR29,OUT019,-975.0859375
NCP05,OUT013,2394.9140625
NCO53,OUT045,2896.9140625
NCU53,OUT049,2668.9140625
NCT41,OUT049,2470.9140625
NCM05,OUT013,4173.9140625
NCU05,OUT046,1334.9140625
NCW29,OUT046,2115.9140625
NCP53,OUT035,3778.9140625
NCQ29,OUT013,4142.9140625
NCP53,OUT045,3797.9140625
NCV41,OUT019,-137.0859375
NCJ17,OUT046,1420.9140625
NCW53,OUT035,3066.9140625
NCS05,OUT019,245.9140625
NCU17,OUT046,1670.9140625
NCM05,OUT017,4302.9140625
NCV05,OUT013,2510.9140625
NCX05,OUT049,1882.9140625
NCX41,OUT027,4794.9140625
NCO29,OUT019,736.9140625
NCN29,OUT046,847.9140625
NCS53,OUT018,2211.9140625
NCT05,OUT027,5488.9140625
NCO41,OUT049,1628.9140625
NCS29,OUT045,4188.9140625
NCP17,OUT017,1166.9140625
NCX29,OUT018,2048.9140625
NCZ05,OUT017,1775.9140625
NCL17,OUT045,2300.9140625
NCY53,OUT035,1848.9140625
NCX41,OUT017,3471.9140625
NCM53,OUT027,3134.9140625
NCW17,OUT045,2098.9140625
NCK53,OUT045,1600.9140625
NCB54,OUT019,156.9140625
NCX17,OUT013,3703.9140625
NCT41,OUT018,2116.9140625
NCQ41,OUT046,3178.9140625
NCN17,OUT049,1676.9140625
NCT53,OUT018,2353.9140625
NCN05,OUT027,4382.9140625
NCW05,OUT013,1742.9140625
NCI29,OUT013,2268.9140625
NCO53,OUT013,2876.9140625
NCV17,OUT013,2108.9140625
NCB06,OUT018,2235.9140625
NCS41,OUT018,2621.9140625
NCJ17,OUT049,1430.9140625
NCS41,OUT046,2978.9140625
NCL17,OUT049,2334.9140625
NCO17,OUT045,1918.9140625
NCM42,OUT027,3180.9140625
NCF19,OUT035,806.9140625
NCE06,OUT046,2592.9140625
NCR42,OUT019,-1383.0859375
NCR06,OUT018,420.9140625
NCF18,OUT017,3121.9140625
NCD43,OUT027,3085.9140625
NCD54,OUT018,1978.9140625
NCY54,OUT017,2828.9140625
NCY42,OUT027,3676.9140625
NCL06,OUT046,4163.9140625
NCW42,OUT045,3470.9140625
NCX06,OUT049,2882.9140625
NCG06,OUT045,4032.9140625
NCC43,OUT027,5360.9140625
NCO06,OUT017,639.9140625
NCM42,OUT035,1777.9140625
NCY06,OUT035,2060.9140625
NCF31,OUT035,2442.9140625
NCC07,OUT017,1794.9140625
NCD19,OUT027,2313.9140625
NCI06,OUT010,932.9140625
NCH07,OUT018,2206.9140625
NCH54,OUT017,2652.9140625
NCP14,OUT010,-238.0859375
NCE19,OUT017,999.9140625
NCN18,OUT049,1804.9140625
NCG54,OUT035,2696.9140625
NCC31,OUT027,3881.9140625
NCC55,OUT019,-1287.0859375
NCZ42,OUT046,3812.9140625
NCG55,OUT045,1846.9140625
NCK54,OUT046,1912.9140625
NCC55,OUT049,669.9140625
NCU18,OUT049,2274.9140625
NCU42,OUT046,2732.9140625
NCY30,OUT017,2989.9140625
NCD07,OUT045,1844.9140625
NCT42,OUT013,2363.9140625
NCF31,OUT017,2535.9140625
NCB07,OUT013,3057.9140625
NCI30,OUT010,1920.9140625
NCG19,OUT046,3717.9140625
NCQ18,OUT046,1604.9140625
NCW42,OUT013,3482.9140625
NCC06,OUT018,1751.9140625
NCD43,OUT017,1779.9140625
NCL54,OUT013,2784.9140625
NCY30,OUT019,917.9140625
NCA30,OUT045,2984.9140625
NCC19,OUT018,2745.9140625
NCE42,OUT045,3708.9140625
NCT30,OUT045,772.9140625
NCZ30,OUT018,1656.9140625
NCC06,OUT019,94.9140625
NCO30,OUT010,1003.9140625
NCM54,OUT045,1986.9140625
NCA18,OUT018,1575.9140625
NCT06,OUT046,2646.9140625
NCU18,OUT010,308.9140625
NCR54,OUT049,3100.9140625
NCO18,OUT018,2530.9140625
NCL42,OUT045,3883.9140625
NCA18,OUT017,1935.9140625
NCO18,OUT019,868.9140625
NCS42,OUT018,1192.9140625
NCC43,OUT045,3966.9140625
NCV18,OUT046,1351.9140625
NCA42,OUT018,2236.9140625
NCC30,OUT045,2824.9140625
NCT06,OUT027,4028.9140625
NCH42,OUT045,3619.9140625
NCM42,OUT013,1722.9140625
NCT42,OUT019,430.9140625
NCH54,OUT045,2494.9140625
NCP06,OUT045,2362.9140625
NCI06,OUT017,2958.9140625
NCO26,OUT027,3288.9140625
NCG42,OUT017,2162.9140625
NCP06,OUT013,2382.9140625
NCN30,OUT049,1551.9140625
NCP30,OUT018,365.9140625
NCP02,OUT035,973.9140625
NCB18,OUT017,1504.9140625
NCQ50,OUT018,3056.9140625
NCR30,OUT027,2612.9140625
NCL54,OUT035,2756.9140625
NCA29,OUT027,4163.9140625
NCS30,OUT027,3497.9140625
NCN26,OUT049,1890.9140625
NCH42,OUT019,1672.9140625
NCL06,OUT027,5510.9140625
NCD06,OUT035,778.9140625
NCE06,OUT013,2546.9140625
NCR18,OUT045,698.9140625
NCF54,OUT013,2740.9140625
NCP14,OUT049,1680.9140625
NCJ06,OUT049,1942.9140625
NCJ06,OUT045,1924.9140625
NCL30,OUT017,2135.9140625
NCF30,OUT027,3416.9140625
NCP54,OUT013,1958.9140625
NCG18,OUT049,1674.9140625
NCE42,OUT010,1782.9140625
NCE30,OUT018,3042.9140625
NCA54,OUT018,2574.9140625
NCA29,OUT049,2772.9140625
NCJ18,OUT018,1556.9140625
NCP30,OUT046,716.9140625
NCR42,OUT018,260.9140625
NCK30,OUT027,5410.9140625
NCC18,OUT019,744.9140625
NCL42,OUT027,5274.9140625
NCE43,OUT049,2697.9140625
NCM42,OUT018,1460.9140625
NCZ30,OUT019,2.9140625
NCO18,OUT049,2838.9140625
NCF19,OUT010,-1140.0859375
NCA54,OUT017,2963.9140625
NCD31,OUT013,2580.9140625
NCM42,OUT046,1776.9140625
NCM54,OUT010,104.9140625
NCD06,OUT045,742.9140625
NCR54,OUT045,3086.9140625
NCL18,OUT027,4446.9140625
NCF54,OUT035,2732.9140625
NCE06,OUT045,2536.9140625
NCN54,OUT049,1300.9140625
NCQ30,OUT027,3364.9140625
NCR30,OUT017,1288.9140625
NCN18,OUT017,1868.9140625
NCQ02,OUT045,2980.9140625
NCJ18,OUT019,-56.0859375
NCE18,OUT027,5388.9140625
NCD06,OUT019,-1187.0859375
NCA18,OUT035,1864.9140625
NCG19,OUT045,3680.9140625
NCD43,OUT018,1391.9140625
NCP18,OUT013,2364.9140625
NCI43,OUT045,803.9140625
NCG18,OUT017,1760.9140625
NCZ42,OUT045,3754.9140625
NCS18,OUT027,3152.9140625
NCO26,OUT010,-98.0859375
NCB19,OUT013,1385.9140625
NCP54,OUT027,3393.9140625
NCU06,OUT045,3624.9140625
NCT18,OUT049,2913.9140625
NCB31,OUT013,4096.9140625
NCP54,OUT046,1977.9140625
NCW54,OUT017,1000.9140625
NCC31,OUT018,2190.9140625
NCR30,OUT035,1226.9140625
NCT30,OUT046,829.9140625
NCS38,OUT017,1917.9140625
NCJ06,OUT018,1612.9140625
NCT30,OUT027,2202.9140625
NCR42,OUT027,1974.9140625
NCF42,OUT049,2803.9140625
NCV42,OUT019,-139.0859375
NCM42,OUT010,-176.0859375
NCI30,OUT027,5324.9140625
NCV42,OUT035,1825.9140625
NCB55,OUT035,936.9140625
NCT06,OUT049,2664.9140625
NCJ43,OUT045,2730.9140625
NCR06,OUT017,786.9140625
NCZ06,OUT045,3974.9140625
NCW42,OUT049,3534.9140625
NCM54,OUT049,2020.9140625
NCN18,OUT046,1804.9140625
NCU06,OUT027,5040.9140625
NCX54,OUT013,1668.9140625
NCB07,OUT045,3058.9140625
NCI42,OUT019,1400.9140625
NCM06,OUT046,2491.9140625
NCQ02,OUT010,1033.9140625
NCY06,OUT049,2090.9140625
NCI06,OUT035,2842.9140625
NCK54,OUT019,-53.0859375
NCW30,OUT049,4150.9140625
NCC55,OUT027,2030.9140625
NCH43,OUT027,4843.9140625
NCM54,OUT017,2120.9140625
NCH55,OUT013,2024.9140625
NCT06,OUT017,2698.9140625
NCQ42,OUT010,120.9140625
NCD31,OUT035,2604.9140625
NCF43,OUT046,2290.9140625
NCD55,OUT018,418.9140625
NCP18,OUT019,494.9140625
NCE55,OUT018,2524.9140625
NCS54,OUT017,2876.9140625
NCF18,OUT035,3004.9140625
NCH55,OUT035,2022.9140625
NCJ54,OUT049,3692.9140625
NCI55,OUT018,1664.9140625
NCE43,OUT018,2366.9140625
NCF06,OUT018,3787.9140625
NCN26,OUT027,3288.9140625
NCS06,OUT017,4265.9140625
NCF54,OUT027,4128.9140625
NCM18,OUT018,708.9140625
NCR42,OUT049,597.9140625
NCF06,OUT013,4105.9140625
NCD30,OUT018,1282.9140625
NCG30,OUT035,2009.9140625
NCS42,OUT013,1441.9140625
NCF54,OUT019,818.9140625
NCX42,OUT018,2352.9140625
NCA42,OUT035,2556.9140625
NCA30,OUT017,3057.9140625
NCR50,OUT018,2155.9140625
NCA29,OUT045,2682.9140625
NCU30,OUT049,2636.9140625
NCK18,OUT017,2748.9140625
NCO14,OUT019,-1183.0859375
NCJ42,OUT013,1658.9140625
NCN30,OUT017,1640.9140625
NCX42,OUT049,2640.9140625
NCA18,OUT027,3295.9140625
NCY54,OUT013,2694.9140625
NCD43,OUT049,1694.9140625
NCF55,OUT049,642.9140625
NCQ18,OUT049,1578.9140625
NCQ54,OUT017,2740.9140625
NCS42,OUT045,1466.9140625
NCM18,OUT019,-966.0859375
NCX06,OUT010,970.9140625
NCB43,OUT046,2973.9140625
NCD30,OUT017,1680.9140625
NCD19,OUT035,946.9140625
NCR42,OUT035,612.9140625
NCJ06,OUT046,1946.9140625
NCY42,OUT018,2016.9140625
NCG54,OUT017,2812.9140625
NCO18,OUT027,4256.9140625
NCF55,OUT035,620.9140625
NCW06,OUT049,3083.9140625
NCN06,OUT018,2304.9140625
NCF06,OUT045,4078.9140625
NCN42,OUT035,2358.9140625
NCK06,OUT018,1653.9140625
NCM18,OUT017,1094.9140625
NCJ43,OUT035,2819.9140625
NCK06,OUT017,2047.9140625
NCQ18,OUT045,1550.9140625
NCU18,OUT027,3694.9140625
NCC43,OUT035,3980.9140625
NCY30,OUT049,2866.9140625
NCN30,OUT045,1574.9140625
NCV54,OUT010,4.9140625
NCG07,OUT049,3012.9140625
NCO30,OUT027,4336.9140625
NCE55,OUT046,2804.9140625
NCB43,OUT010,988.9140625
NCD55,OUT046,734.9140625
NCU54,OUT027,4720.9140625
NCO42,OUT013,2313.9140625
NCT42,OUT017,2484.9140625
NCX30,OUT045,3914.9140625
NCK30,OUT049,4050.9140625
NCW30,OUT045,4086.9140625
NCM18,OUT013,984.9140625
NCH18,OUT017,3962.9140625
NCU06,OUT046,3648.9140625
NCR42,OUT013,546.9140625
NCP42,OUT035,3116.9140625
NCC30,OUT027,4228.9140625
NCM54,OUT046,2066.9140625
NCL54,OUT046,2776.9140625
NCQ42,OUT035,2050.9140625
NCB43,OUT049,2966.9140625
NCC18,OUT013,2738.9140625
NCL30,OUT018,1720.9140625
NCI18,OUT013,3509.9140625
NCV18,OUT027,2776.9140625
NCD43,OUT046,1722.9140625
NCV54,OUT017,2006.9140625
NCJ54,OUT017,3770.9140625
NCA29,OUT019,774.9140625
NCH18,OUT019,1912.9140625
NCU18,OUT045,2242.9140625
NCL54,OUT018,2444.9140625
NCI55,OUT046,1972.9140625
NCW06,OUT046,3062.9140625
NCE43,OUT013,2660.9140625
NCX18,OUT017,3199.9140625
NCG43,OUT035,1514.9140625
NCX30,OUT049,3931.9140625
NCP14,OUT027,3105.9140625
NCQ54,OUT046,2692.9140625
NCF55,OUT027,2042.9140625
NCJ06,OUT010,-6.0859375
NCQ30,OUT013,1923.9140625
NCH06,OUT013,3852.9140625
NCO42,OUT019,382.9140625
NCU30,OUT010,644.9140625
NCS30,OUT013,2024.9140625
NCY42,OUT035,2294.9140625
NCZ42,OUT019,1806.9140625
NCB19,OUT045,1393.9140625
NCG42,OUT027,3480.9140625
NCW42,OUT046,3530.9140625
NCL30,OUT045,2024.9140625
NCE18,OUT017,4032.9140625
NCB30,OUT017,3207.9140625
NCK18,OUT019,690.9140625
NCX30,OUT035,3916.9140625
NCU30,OUT013,2615.9140625
NCF18,OUT046,3025.9140625
NCN42,OUT010,392.9140625
NCE31,OUT019,-1387.0859375
NCE07,OUT019,357.9140625
NCW18,OUT017,3824.9140625
NCZ42,OUT027,5143.9140625
NCB07,OUT046,3150.9140625
NCF43,OUT027,3690.9140625
NCR50,OUT035,2448.9140625
NCA18,OUT049,1899.9140625
NCQ18,OUT010,-377.0859375
NCD07,OUT027,3210.9140625
NCX06,OUT045,2880.9140625
NCH18,OUT045,3828.9140625
NCJ54,OUT010,1760.9140625
NCA29,OUT018,2436.9140625
NCG55,OUT035,1869.9140625
NCI54,OUT013,1774.9140625
NCG07,OUT017,3066.9140625
NCM42,OUT045,1748.9140625
NCF19,OUT046,858.9140625
NCH43,OUT049,3454.9140625
NCO30,OUT018,2642.9140625
NCL06,OUT017,4204.9140625
NCN06,OUT027,4014.9140625
NCW18,OUT045,3702.9140625
NCP02,OUT046,1004.9140625
NCW42,OUT035,3502.9140625
NCB30,OUT013,3123.9140625
NCD55,OUT045,691.9140625
NCW06,OUT013,3024.9140625
NCD31,OUT046,2656.9140625
NCF54,OUT018,2417.9140625
NCF19,OUT045,820.9140625
NCJ43,OUT013,2738.9140625
NCV54,OUT018,1612.9140625
NCE18,OUT049,3947.9140625
NCS38,OUT010,-113.0859375
NCJ43,OUT018,2481.9140625
NCC19,OUT045,3006.9140625
NCZ54,OUT035,2601.9140625
NCK30,OUT017,4101.9140625
NCF06,OUT035,4088.9140625
NCK18,OUT046,2676.9140625
NCY54,OUT045,2696.9140625
NCC19,OUT049,3074.9140625
NCO26,OUT018,1530.9140625
NCP02,OUT045,998.9140625
NCW30,OUT018,3808.9140625
NCG55,OUT027,3254.9140625
NCJ42,OUT035,1660.9140625
NCS54,OUT046,2856.9140625
NCG42,OUT013,2088.9140625
NCT18,OUT045,2874.9140625
NCW30,OUT027,5524.9140625
NCP42,OUT027,4508.9140625
NCI06,OUT027,4272.9140625
NCG30,OUT017,2067.9140625
NCK54,OUT035,1855.9140625
NCV30,OUT017,1104.9140625
NCA54,OUT027,4275.9140625
NCS42,OUT027,2858.9140625
NCZ18,OUT013,3946.9140625
NCX30,OUT010,1960.9140625
NCC55,OUT013,608.9140625
NCQ54,OUT049,2680.9140625
NCL06,OUT035,4140.9140625
NCV18,OUT019,-621.0859375
NCO14,OUT018,449.9140625
NCQ02,OUT017,3056.9140625
NCL42,OUT035,3858.9140625
NCC31,OUT046,2506.9140625
NCQ30,OUT046,1962.9140625
NCM30,OUT045,692.9140625
NCE43,OUT019,720.9140625
NCL30,OUT013,2003.9140625
NCL18,OUT045,3022.9140625
NCE55,OUT035,2798.9140625
NCI18,OUT035,3530.9140625
NCG54,OUT049,2712.9140625
NCK42,OUT013,3408.9140625
NCQ30,OUT018,1666.9140625
NCW30,OUT013,4076.9140625
NCN54,OUT013,1274.9140625
NCS38,OUT013,1804.9140625
NCJ54,OUT018,3338.9140625
NCC07,OUT018,1384.9140625
NCC07,OUT019,-249.0859375
NCD18,OUT045,3632.9140625
NCY30,OUT018,2545.9140625
NCF30,OUT013,1980.9140625
NCG43,OUT049,1502.9140625
NCE42,OUT017,3756.9140625
NCR38,OUT027,5390.9140625
NCQ42,OUT046,2077.9140625
NCQ02,OUT046,3029.9140625
NCP42,OUT013,3094.9140625
NCC19,OUT017,3168.9140625
NCY42,OUT017,2402.9140625
NCD43,OUT035,1688.9140625
NCD30,OUT049,1578.9140625
NCG06,OUT035,4089.9140625
NCZ18,OUT027,5390.9140625
NCV42,OUT046,1794.9140625
NCI06,OUT046,2881.9140625
NCG42,OUT010,122.9140625
NCE55,OUT013,2770.9140625
NCK42,OUT035,3412.9140625
NCS18,OUT017,1818.9140625
NCV18,OUT013,1357.9140625
NCR06,OUT045,720.9140625
NCF54,OUT049,2768.9140625
NCP54,OUT045,1938.9140625
NCD07,OUT035,1810.9140625
NCF06,OUT027,5505.9140625
NCR06,OUT027,2122.9140625
NCO54,OUT035,914.9140625
NCW30,OUT046,4122.9140625
NCW54,OUT027,2358.9140625
NCP42,OUT046,3101.9140625
NCF43,OUT018,1964.9140625
NCA30,OUT027,4376.9140625
NCB07,OUT017,3189.9140625
NCG18,OUT045,1650.9140625
NCK06,OUT046,2009.9140625
NCA42,OUT046,2546.9140625
NCU06,OUT018,3306.9140625
NCC55,OUT046,650.9140625
NCE55,OUT049,2813.9140625
NCT18,OUT013,2882.9140625
NCF19,OUT049,860.9140625
NCE30,OUT017,3467.9140625
NCF07,OUT045,1596.9140625
NCQ02,OUT018,2667.9140625
NCC30,OUT018,2542.9140625
NCD06,OUT027,2178.9140625
NCS38,OUT035,1824.9140625
NCR18,OUT013,738.9140625
NCD30,OUT035,1582.9140625
NCU06,OUT035,3634.9140625
NCV18,OUT018,1017.9140625
NCC06,OUT027,3458.9140625
NCO18,OUT010,894.9140625
NCH06,OUT035,3875.9140625
NCD55,OUT013,668.9140625
NCN54,OUT027,2696.9140625
NCL06,OUT013,4080.9140625
NCN42,OUT049,2364.9140625
NCO06,OUT045,521.9140625
NCJ30,OUT019,714.9140625
NCD30,OUT010,-361.0859375
NCV42,OUT013,1776.9140625
NCP02,OUT049,1012.9140625
NCC06,OUT010,112.9140625
NCH07,OUT027,3928.9140625
NCB07,OUT018,2816.9140625
NCZ30,OUT046,1998.9140625
NCA06,OUT035,586.9140625
NCG06,OUT049,4074.9140625
NCT54,OUT046,1574.9140625
NCC31,OUT045,2497.9140625
NCF06,OUT017,4205.9140625
NCI30,OUT049,3928.9140625
NCO06,OUT049,562.9140625
NCC06,OUT035,2032.9140625
NCL54,OUT049,2810.9140625
NCB55,OUT017,1038.9140625
NCA54,OUT049,2860.9140625
NCS38,OUT049,1874.9140625
NCC43,OUT019,1994.9140625
NCA42,OUT049,2526.9140625
NCF30,OUT045,2007.9140625
NCG43,OUT017,1600.9140625
NCF55,OUT017,714.9140625
NCH30,OUT013,1781.9140625
NCH07,OUT046,2550.9140625
NCO14,OUT049,795.9140625
NCY54,OUT018,2390.9140625
NCB19,OUT018,1088.9140625
NCX06,OUT035,2882.9140625
NCR38,OUT018,3662.9140625
NCD18,OUT049,3640.9140625
NCC31,OUT019,577.9140625
NCT18,OUT010,908.9140625
NCE07,OUT013,2287.9140625
NCX54,OUT018,1378.9140625
NCB55,OUT019,-1021.0859375
NCK30,OUT046,4006.9140625
NCE42,OUT049,3697.9140625
NCK42,OUT049,3456.9140625
NCZ54,OUT013,2530.9140625
NCM18,OUT035,1002.9140625
NCA54,OUT035,2849.9140625
NCU54,OUT017,3400.9140625
NCC55,OUT045,621.9140625
NCN26,OUT018,1554.9140625
NCM18,OUT046,1056.9140625
NCH06,OUT049,3936.9140625
NCV18,OUT017,1434.9140625
NCF31,OUT027,3835.9140625
NCD54,OUT045,2288.9140625
NCF07,OUT013,1631.9140625
NCG06,OUT017,4175.9140625
NCF43,OUT010,371.9140625
NCR30,OUT046,1238.9140625
NCE19,OUT018,586.9140625
NCD30,OUT046,1573.9140625
NCT54,OUT045,1489.9140625
NCH18,OUT046,3906.9140625
NCR18,OUT035,738.9140625
NCI30,OUT035,3868.9140625
NCJ43,OUT049,2773.9140625
NCF18,OUT049,3028.9140625
NCX06,OUT013,2878.9140625
NCH42,OUT046,3681.9140625
NCW06,OUT027,4463.9140625
NCY30,OUT027,4319.9140625
NCO30,OUT046,2927.9140625
NCG54,OUT013,2672.9140625
NCO42,OUT046,2322.9140625
NCQ02,OUT027,4411.9140625
NCE07,OUT049,2278.9140625
NCV42,OUT045,1765.9140625
NCP02,OUT019,-977.0859375
NCH30,OUT019,-121.0859375
NCT54,OUT010,-379.0859375
NCQ42,OUT045,1984.9140625
NCZ54,OUT017,2648.9140625
NCI42,OUT045,3266.9140625
NCW18,OUT046,3771.9140625
NCY06,OUT013,2046.9140625
NCE19,OUT010,-1067.0859375
NCI42,OUT017,3386.9140625
NCN42,OUT017,2443.9140625
NCG55,OUT046,1861.9140625
NCP14,OUT045,1655.9140625
NCH06,OUT046,3902.9140625
NCQ30,OUT035,1956.9140625
NCN54,OUT019,-705.0859375
NCC07,OUT010,-216.0859375
NCU30,OUT027,4020.9140625
NCV06,OUT049,3076.9140625
NCV42,OUT018,1470.9140625
NCU54,OUT013,3321.9140625
NCS42,OUT019,-457.0859375
NCT30,OUT013,751.9140625
NCZ42,OUT018,3448.9140625
NCG19,OUT018,3394.9140625
NCO14,OUT046,762.9140625
NCH42,OUT013,3603.9140625
NCD31,OUT045,2616.9140625
NCE06,OUT049,2590.9140625
NCP14,OUT046,1674.9140625
NCF18,OUT019,1076.9140625
NCH54,OUT049,2553.9140625
NCG30,OUT018,1651.9140625
NCG19,OUT027,5092.9140625
NCX18,OUT027,4530.9140625
NCR54,OUT018,2784.9140625
NCV06,OUT010,1116.9140625
NCC06,OUT045,2050.9140625
NCH30,OUT017,1868.9140625
NCF30,OUT019,25.9140625
NCF55,OUT018,294.9140625
NCE06,OUT017,2662.9140625
NCM18,OUT010,-927.0859375
NCD07,OUT018,1530.9140625
NCY54,OUT010,790.9140625
NCR50,OUT045,2417.9140625
NCD55,OUT035,720.9140625
NCP02,OUT017,1058.9140625
NCI55,OUT017,2028.9140625
NCU42,OUT013,2688.9140625
NCC55,OUT017,716.9140625
NCP14,OUT035,1709.9140625
NCR42,OUT046,590.9140625
NCT18,OUT019,898.9140625
NCE43,OUT045,2683.9140625
NCN06,OUT045,2543.9140625
NCA30,OUT018,2665.9140625
NCC31,OUT017,2559.9140625
NCE54,OUT049,1255.9140625
NCE30,OUT027,4772.9140625
NCR54,OUT027,4492.9140625
NCK06,OUT049,1965.9140625
NCJ18,OUT017,1934.9140625
NCX18,OUT013,3102.9140625
NCG55,OUT018,1533.9140625
NCV18,OUT049,1365.9140625
NCS18,OUT035,1741.9140625
NCD19,OUT018,599.9140625
NCT54,OUT027,2906.9140625
NCY42,OUT019,350.9140625
NCJ06,OUT027,3350.9140625
NCB07,OUT035,3117.9140625
NCZ06,OUT035,3988.9140625
NCB55,OUT027,2366.9140625
NCN06,OUT049,2633.9140625
NCR38,OUT013,3970.9140625
NCO54,OUT010,-1007.0859375
NCH55,OUT046,2062.9140625
NCY06,OUT010,130.9140625
NCG19,OUT035,3663.9140625
NCL06,OUT018,3798.9140625
NCE31,OUT035,586.9140625
NCO14,OUT045,740.9140625
NCR50,OUT017,2500.9140625
NCM06,OUT013,2419.9140625
NCK42,OUT018,3104.9140625
NCB55,OUT049,952.9140625
NCQ50,OUT045,3368.9140625
NCC30,OUT017,2915.9140625
NCQ54,OUT013,2689.9140625
NCV30,OUT049,1036.9140625
NCQ18,OUT018,1308.9140625
NCH43,OUT010,1479.9140625
NCG19,OUT017,3732.9140625
NCM30,OUT035,686.9140625
NCG18,OUT019,-301.0859375
NCW18,OUT018,3428.9140625
NCL42,OUT046,3878.9140625
NCT18,OUT018,2596.9140625
NCV30,OUT035,1005.9140625
NCV42,OUT027,3186.9140625
NCG18,OUT046,1691.9140625
NCN26,OUT017,1968.9140625
NCI43,OUT049,850.9140625
NCH42,OUT049,3682.9140625
FDX51,OUT018,2872.9140625
FDR03,OUT027,4748.9140625
FDM03,OUT013,1726.9140625
FDN39,OUT045,2688.9140625
FDT39,OUT018,2196.9140625
FDP27,OUT046,3080.9140625
FDO27,OUT035,1604.9140625
FDK27,OUT045,1971.9140625
FDR39,OUT027,4312.9140625
FDN27,OUT046,1956.9140625
FDL03,OUT035,3185.9140625
FDR03,OUT018,3038.9140625
FDM51,OUT019,-207.0859375
FDM27,OUT035,2548.9140625
FDP03,OUT027,3481.9140625
FDS51,OUT017,1150.9140625
FDH19,OUT049,2844.9140625
FDM27,OUT046,2632.9140625
FDT39,OUT019,552.9140625
FDL15,OUT027,3899.9140625
FDJ07,OUT013,1938.9140625
FDO15,OUT010,-610.0859375
FDR03,OUT045,3314.9140625
FDO51,OUT049,856.9140625
FDW03,OUT010,-125.0859375
FDV39,OUT049,3191.9140625
FDQ03,OUT027,5218.9140625
FDM51,OUT027,3134.9140625
FDY03,OUT049,1904.9140625
FDU27,OUT046,860.9140625
FDQ27,OUT045,1764.9140625
FDG31,OUT046,1134.9140625
FDV51,OUT035,2693.9140625
FDU03,OUT013,2948.9140625
FDX39,OUT045,3400.9140625
FDJ07,OUT035,1925.9140625
FDQ03,OUT018,3505.9140625
FDW27,OUT035,2570.9140625
FDW39,OUT013,2878.9140625
FDV27,OUT027,2910.9140625
FDQ51,OUT049,874.9140625
FDQ51,OUT018,582.9140625
FDR39,OUT045,2928.9140625
FDP51,OUT045,1986.9140625
FDG31,OUT045,1066.9140625
FDT51,OUT046,1894.9140625
FDQ27,OUT027,3174.9140625
FDK55,OUT046,1486.9140625
FDL15,OUT046,2520.9140625
FDK27,OUT046,1993.9140625
FDL43,OUT045,1300.9140625
FDV15,OUT045,1660.9140625
FDT51,OUT035,1882.9140625
FDP15,OUT049,4084.9140625
FDZ51,OUT046,1612.9140625
FDS03,OUT013,1088.9140625
FDT15,OUT013,2976.9140625
FDT15,OUT027,4402.9140625
FDU15,OUT018,422.9140625
FDY51,OUT017,3597.9140625
FDU51,OUT049,2890.9140625
FDN15,OUT035,2270.9140625
